Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,BuildingArea_missing
Maidstone,5 Ballarat Rd,2,h,610000.0,PI,Sweeney,2017-08-19,6.4,3012,2,1,2,208.0,119.38775510204081,1970,-37.78865,144.88276000000005,Western Metropolitan,3873,1
Malvern East,46 Karma Av,3,h,2030000.0,S,Marshall,2017-08-19,8.4,3145,3,2,2,660.0,172.0,1940,-37.87939,145.0656,Southern Metropolitan,8801,0
Malvern East,49 Tennyson St,3,h,1800000.0,PI,Jellis,2017-08-19,8.4,3145,3,2,1,460.0,123.0,1910,-37.87241,145.05103,Southern Metropolitan,8801,0
Maribyrnong,57 River St,4,h,1500000.0,S,RW,2017-08-19,4.3,3032,4,2,2,650.0,174.0,2000,-37.77961,144.88586999999995,Western Metropolitan,4918,0
McKinnon,124 Wheatley Rd,3,t,1125000.0,PI,Buxton,2017-08-19,11.4,3204,3,2,2,305.0,141.3673469387755,1980,-37.90734000000001,145.03438,Southern Metropolitan,2397,1
Melton South,18 Brennan St,3,h,460000.0,S,Ryder,2017-08-19,29.8,3338,3,1,1,602.0,108.0,1980,-37.70484,144.57261,Western Victoria,4718,0
Mentone,2/20 Albenca St,3,t,881000.0,S,Buxton,2017-08-19,20.0,3194,3,2,1,332.0,146.71296326530612,1980,-37.98001,145.07457,South-Eastern Metropolitan,6162,1
Mernda,16 Etherington Dr,3,h,430000.0,SP,Harcourts,2017-08-19,25.9,3754,3,2,2,180.0,119.95918367346938,1900,-37.59827,145.07939,Northern Metropolitan,5812,1
Mernda,5 Haig St,3,h,547000.0,S,Ray,2017-08-19,25.9,3754,3,2,2,410.0,135.0,2012,-37.59665,145.08876999999995,Northern Metropolitan,5812,0
Mill Park,38A Carroll Cr,3,h,470000.0,S,Ray,2017-08-19,17.9,3082,3,1,1,290.0,156.7508612244898,2011,-37.6669,145.04234,Northern Metropolitan,10529,1
Montmorency,2/50 Coventry St,3,h,756000.0,S,Fletchers,2017-08-19,16.2,3094,3,1,2,204.0,102.0,2000,-37.72266,145.12171999999995,Eastern Metropolitan,3891,0
Mount Evelyn,4 Longview Rd,3,h,515000.0,S,Ray,2017-08-19,31.6,3796,3,1,0,915.0,101.0,1970,-37.78495,145.3919,Eastern Victoria,3532,0
Mount Waverley,7 Huntingtower Cr,4,h,1750000.0,SA,Jellis,2017-08-19,14.2,3149,4,2,2,570.0,171.84897959183675,1950,-37.87655,145.1401,Eastern Metropolitan,13366,1
Mount Waverley,10 Rhonda St,4,h,1340000.0,S,Barry,2017-08-19,14.2,3149,4,2,2,800.0,160.0,1970,-37.88859,145.13335,Eastern Metropolitan,13366,0
Niddrie,59A Nolan St,3,t,1150000.0,SP,Barry,2017-08-19,10.4,3042,3,2,1,317.0,210.0,2012,-37.74103,144.8851,Western Metropolitan,2291,0
Nunawading,9 Patterson St,3,h,1218000.0,S,Ray,2017-08-19,15.4,3131,3,1,1,757.0,125.0,1953,-37.82568,145.16752,Eastern Metropolitan,4973,0
Oakleigh South,41 Colin Rd,2,h,955500.0,S,Ray,2017-08-19,15.5,3167,2,1,3,697.0,146.4038775510204,2002,-37.91698,145.11225,South-Eastern Metropolitan,3692,1
Ormond,347 Koornang Rd,3,h,1005500.0,S,Jellis,2017-08-19,11.4,3204,3,1,2,369.0,151.33938775510205,1970,-37.90286,145.05425,Southern Metropolitan,3578,1
Pascoe Vale,55 Alpine Gr,3,h,980000.0,S,Nelson,2017-08-19,8.5,3044,3,1,1,546.0,103.0,1950,-37.72208,144.93714,Northern Metropolitan,7485,0
Pascoe Vale,3/136 Derby St,2,t,585500.0,S,Nelson,2017-08-19,8.5,3044,2,1,1,100.0,105.0,2012,-37.7249,144.9474,Northern Metropolitan,7485,0
Port Melbourne,360 Howe Pde,3,h,1230000.0,S,RT,2017-08-19,3.5,3207,3,1,0,340.0,135.54897959183674,1980,-37.83674,144.9242,Southern Metropolitan,8648,1
Prahran,6 Aberdeen Rd,3,h,1390000.0,S,Marshall,2017-08-19,4.6,3181,3,2,1,125.0,0.0,2002,-37.85257,145.00296,Southern Metropolitan,7717,0
Preston,15 Albert St,3,h,961000.0,S,Nelson,2017-08-19,8.4,3072,3,1,2,529.0,144.0,1970,-37.75049,145.02098999999995,Northern Metropolitan,14577,0
Preston,11 Jackman St,3,h,1001000.0,S,Nelson,2017-08-19,8.4,3072,3,1,2,464.0,146.19387755102042,2013,-37.74503,145.01295,Northern Metropolitan,14577,1
Reservoir,20 Barton St,3,h,876000.0,S,Barry,2017-08-19,12.0,3073,3,1,2,653.0,120.0,1950,-37.71142,145.00377,Northern Metropolitan,21650,0
Reservoir,49 Liston Av,4,h,866000.0,S,HAR,2017-08-19,12.0,3073,4,2,4,576.0,150.0,1940,-37.69742,145.01604,Northern Metropolitan,21650,0
Reservoir,19 Lucille Av,3,h,775500.0,S,Ray,2017-08-19,12.0,3073,3,1,3,586.0,120.0,1960,-37.69983,145.02202,Northern Metropolitan,21650,0
Reservoir,25 Ramleh Rd,4,h,920000.0,S,Ray,2017-08-19,12.0,3073,4,2,2,743.0,174.87755102040816,1920,-37.70848,145.03055,Northern Metropolitan,21650,1
Roxburgh Park,21 Rossiter Av,3,h,400000.0,S,Red,2017-08-19,20.6,3064,3,1,2,368.0,148.01285714285714,1960,-37.63693,144.92581,Northern Metropolitan,5833,1
South Morang,3 McArthurs Rd,5,h,597000.0,S,Ray,2017-08-19,20.5,3752,5,3,2,582.0,175.0,2000,-37.62292,145.09507,Northern Metropolitan,7969,0
South Yarra,2A Albion St,3,h,1400000.0,S,hockingstuart,2017-08-19,2.7,3141,3,2,2,462.0,145.5,1980,-37.84315,144.98596,Southern Metropolitan,14887,1
Spotswood,22 Cullen St,2,h,782500.0,S,Barlow,2017-08-19,6.2,3015,2,1,1,243.0,126.3795918367347,1990,-37.82859000000001,144.87947,Western Metropolitan,1223,1
Springvale South,4 Lindy Ct,3,h,750000.0,VB,Boutique,2017-08-19,22.2,3172,3,1,3,775.0,175.64489795918368,1980,-37.9748,145.15213,South-Eastern Metropolitan,4054,1
St Albans,29 Gillespie Rd,3,h,626000.0,S,YPA,2017-08-19,14.0,3021,3,1,2,557.0,138.0,1985,-37.73497,144.7864,Western Metropolitan,14042,0
Strathmore Heights,7 Caravelle Cr,3,h,1000000.0,S,Considine,2017-08-19,8.2,3041,3,1,2,534.0,149.0,1960,-37.71106,144.89427,Western Metropolitan,389,0
Sunbury,17 Curtin Dr,3,h,480500.0,S,One,2017-08-19,31.7,3429,3,1,1,664.0,180.46530612244896,1995,-37.56279,144.7304,Western Metropolitan,14092,1
Sunbury,1 Plante Ct,3,h,431250.0,SP,L,2017-08-19,31.7,3429,3,2,2,650.0,176.315306122449,1997,-37.58479000000001,144.71541000000005,Western Metropolitan,14092,1
Sunshine North,19A Park Dr,3,h,502500.0,S,Douglas,2017-08-19,10.5,3020,3,1,3,331.0,123.0,1995,-37.75962,144.82596,Western Metropolitan,4217,0
Sunshine West,3 Arnold St,3,h,650000.0,S,Douglas,2017-08-19,10.5,3020,3,1,1,650.0,117.0,1965,-37.78651,144.81357,Western Metropolitan,6763,0
Surrey Hills,1 Oak St,5,h,1825000.0,S,Fletchers,2017-08-19,10.2,3127,5,3,2,368.0,154.11489795918368,1960,-37.83587,145.10914,Southern Metropolitan,5457,1
Surrey Hills,53 Park Rd,3,h,2567500.0,S,Fletchers,2017-08-19,10.2,3127,3,2,2,1004.0,206.7938775510204,1930,-37.83603,145.10596,Southern Metropolitan,5457,1
Templestowe,45 Templemore Dr,4,h,1150000.0,PI,Barry,2017-08-19,15.5,3106,4,2,2,779.0,185.0,1980,-37.75592,145.16605,Eastern Metropolitan,6202,0
Templestowe Lower,3 Artemis Ct,4,h,1280000.0,PI,Barry,2017-08-19,12.4,3107,4,2,2,887.0,195.0,1970,-37.77493,145.12547,Eastern Metropolitan,5420,0
Thornbury,27 Gooch St,2,h,1200000.0,S,Nelson,2017-08-19,7.0,3071,2,1,1,277.0,129.69795918367348,1970,-37.75802,145.00264,Northern Metropolitan,8870,1
Truganina,7 Canary Cl,4,h,635000.0,S,TRUE,2017-08-19,18.4,3029,4,2,2,512.0,193.64714285714285,1950,-37.83824,144.72101999999995,Western Metropolitan,5811,1
Vermont,84 Centre Rd,5,h,1300000.0,S,Noel,2017-08-19,17.2,3133,5,2,2,891.0,177.0,1980,-37.83691,145.21268999999995,Eastern Metropolitan,4181,0
Vermont South,48 Coonawarra Dr,4,h,1138000.0,S,M.J,2017-08-19,17.2,3133,4,2,2,784.0,180.10204081632654,1980,-37.85211,145.20174,Eastern Metropolitan,4280,1
Vermont South,10 Shearers Ct,5,h,1360000.0,S,Biggin,2017-08-19,17.2,3133,5,3,2,882.0,212.0,1970,-37.85995,145.18579,Eastern Metropolitan,4280,0
Vermont South,104 Weeden Dr,5,h,1300000.0,S,Biggin,2017-08-19,17.2,3133,5,2,2,786.0,199.9387755102041,1960,-37.86072,145.18489,Eastern Metropolitan,4280,1
Viewbank,11 Jedem Cl,4,h,1612000.0,S,Miles,2017-08-19,8.9,3084,4,2,2,1113.0,137.2591836734694,1910,-37.73106,145.10237,Eastern Metropolitan,2698,1
Wantirna,6 Priscilla Ct,4,h,1150000.0,S,Harcourts,2017-08-19,14.7,3152,4,2,2,842.0,207.9591836734694,1950,-37.85733,145.22616000000005,Eastern Metropolitan,5424,1
Wantirna South,79 Somes St,5,h,1235000.0,S,Barry,2017-08-19,14.7,3152,5,3,2,634.0,294.0,2000,-37.88634,145.21601,Eastern Metropolitan,7082,0
Watsonia,3 Leafield St,4,h,900000.0,SP,Nelson,2017-08-19,14.5,3087,4,1,1,670.0,197.30612244897958,1960,-37.71209,145.0757,Northern Metropolitan,2329,1
Werribee,29 Briardale Dr,3,h,490000.0,S,hockingstuart,2017-08-19,14.7,3030,3,2,2,536.0,141.0,1990,-37.90419,144.63761,Western Metropolitan,16166,0
Werribee,31 Hooker Rd,3,h,412700.0,S,hockingstuart,2017-08-19,14.7,3030,3,1,1,299.0,112.0,2005,-37.89513,144.64056000000005,Western Metropolitan,16166,0
West Footscray,27 Busch St,4,h,990000.0,S,RW,2017-08-19,6.4,3012,4,2,2,501.0,129.0,1960,-37.79591,144.87595,Western Metropolitan,5058,0
West Footscray,11 Church St,3,h,1100500.0,S,Jas,2017-08-19,6.4,3012,3,2,2,427.0,119.0,1936,-37.79105,144.87913999999995,Western Metropolitan,5058,0
West Footscray,24 Oxford St,3,h,675000.0,VB,GL,2017-08-19,6.4,3012,3,1,1,160.0,127.83673469387755,2006,-37.79219000000001,144.87575,Western Metropolitan,5058,1
West Footscray,28 Tucker St,2,h,855000.0,S,Biggin,2017-08-19,6.4,3012,2,1,1,332.0,145.22316734693877,1986,-37.79136,144.87618999999995,Western Metropolitan,5058,1
Wheelers Hill,12 Erskine Cr,4,h,1200000.0,S,Ray,2017-08-19,16.7,3150,4,2,2,650.0,180.82551020408164,1983,-37.91026,145.19298,South-Eastern Metropolitan,7392,1
Wheelers Hill,99 Grandview Rd,4,h,1480000.0,S,Ray,2017-08-19,16.7,3150,4,3,2,649.0,200.88673469387757,1990,-37.9163,145.19612,South-Eastern Metropolitan,7392,1
Wheelers Hill,2 Rodney Cl,4,h,1500000.0,S,Ray,2017-08-19,16.7,3150,4,2,2,657.0,181.75510204081633,1987,-37.90466,145.19433999999995,South-Eastern Metropolitan,7392,1
Wheelers Hill,4 Tyrone Ct,4,h,1194700.0,SP,Fletchers,2017-08-19,16.7,3150,4,2,2,875.0,196.44448979591834,2010,-37.92048,145.18258,South-Eastern Metropolitan,7392,1
Williamstown,54 Victoria St,5,h,2550000.0,PI,Williams,2017-08-19,6.8,3016,5,2,2,840.0,244.0,1910,-37.8633,144.88871,Western Metropolitan,6380,0
Wyndham Vale,11 Chisholm Pl,3,h,475000.0,S,hockingstuart,2017-08-19,27.2,3024,3,2,1,300.0,179.0,1960,-37.88162,144.62082,Western Metropolitan,5262,0
Yallambie,39 Fahey Cr,4,h,1025000.0,S,Nelson,2017-08-19,12.7,3085,4,2,2,585.0,212.0,2014,-37.73022,145.08361000000005,Northern Metropolitan,1369,0
Aberfeldie,10 Caroline St,5,h,1830000.0,S,Rendina,2017-09-23,7.5,3040,5,4,4,730.0,373.0,2014,-37.7595,144.89427,Western Metropolitan,1543,0
Airport West,33 Bedford St,3,h,860000.0,S,Harcourts,2017-09-23,10.4,3042,3,2,2,593.0,152.3265306122449,1977,-37.72057,144.87558,Western Metropolitan,3464,1
Airport West,16 Highridge Cr,3,h,850000.0,S,Brad,2017-09-23,10.4,3042,3,1,2,551.0,96.0,1950,-37.72739,144.88235,Western Metropolitan,3464,0
Albanvale,5 Hedgerow Ct,3,h,565000.0,S,Bells,2017-09-23,14.0,3021,3,1,2,619.0,155.15265306122447,2015,-37.74521,144.76863,Western Metropolitan,1899,1
Albion,41 Adelaide St,3,h,760000.0,S,Bells,2017-09-23,10.5,3020,3,1,1,697.0,121.0,1950,-37.78036,144.8195,Western Metropolitan,2185,0
Altona Meadows,52 Spicer Bvd,4,h,750000.0,S,YPA,2017-09-23,15.5,3028,4,2,2,636.0,232.0,1996,-37.87941,144.76935,Western Metropolitan,7630,0
Altona North,35 Mahon Av,3,h,980000.0,S,Barlow,2017-09-23,9.4,3025,3,1,2,667.0,162.24489795918367,1960,-37.82853,144.85091,Western Metropolitan,5132,1
Altona North,105 Third Av,4,h,970000.0,S,Sweeney,2017-09-23,9.4,3025,4,1,5,561.0,179.43081632653062,1970,-37.83224000000001,144.85299999999995,Western Metropolitan,5132,1
Armadale,9 Bailey Av,4,h,3000000.0,VB,Kay,2017-09-23,6.3,3143,4,3,2,474.0,180.0,1915,-37.86345,145.02454,Southern Metropolitan,4836,0
Ascot Vale,13 Brisbane St,3,t,1130000.0,S,Nelson,2017-09-23,4.3,3032,3,2,1,231.0,140.66632653061222,1980,-37.77373,144.9311,Western Metropolitan,6567,1
Ashburton,3A Crete Av,3,h,1210000.0,S,Jellis,2017-09-23,10.2,3147,3,1,3,407.0,93.0,1955,-37.8696,145.0866,Southern Metropolitan,3052,0
Ashburton,20 Eleanor St,3,h,1840000.0,SP,Buxton,2017-09-23,10.2,3147,3,1,2,648.0,152.3877551020408,2009,-37.8614,145.08436,Southern Metropolitan,3052,1
Balwyn,12 Belmore Rd,5,h,2580000.0,PI,Marshall,2017-09-23,7.9,3103,5,5,2,621.0,575.0,2009,-37.80199,145.06486,Southern Metropolitan,5682,0
Balwyn North,85 Clifton St,4,h,1400000.0,VB,hockingstuart,2017-09-23,9.7,3104,4,2,1,629.0,181.72714285714284,2005,-37.79241,145.10445,Southern Metropolitan,7809,1
Bayswater,85 Begonia Av,3,h,755000.0,S,iTRAK,2017-09-23,23.2,3153,3,2,4,782.0,177.57142857142858,1960,-37.85002,145.25964,Eastern Metropolitan,5030,1
Bayswater North,4 David Cl,3,h,800000.0,S,McGrath,2017-09-23,23.2,3153,3,2,5,931.0,175.20408163265307,1980,-37.82534,145.29921000000004,Eastern Metropolitan,3598,1
Bayswater North,8 Skye Ct,3,h,724000.0,S,iTRAK,2017-09-23,23.2,3153,3,2,2,482.0,147.0,1990,-37.82391,145.30266,Eastern Metropolitan,3598,0
Beaumaris,9A Comas Rd,3,h,1150000.0,VB,Marshall,2017-09-23,17.3,3193,3,2,2,335.0,141.53061224489795,1996,-37.97316,145.04041999999995,Southern Metropolitan,5366,1
Bentleigh,3 Bendigo Av,5,h,1915000.0,PI,Obrien,2017-09-23,11.4,3204,5,2,2,590.0,174.6734693877551,1910,-37.92508,145.03606000000005,Southern Metropolitan,6795,1
Bentleigh,14 Delhi St,4,h,1410000.0,PI,Woodards,2017-09-23,11.4,3204,4,3,4,623.0,214.0,1950,-37.92588,145.04808,Southern Metropolitan,6795,0
Bentleigh East,316 Chesterville Rd,2,h,1020000.0,VB,Buxton,2017-09-23,13.8,3165,2,1,2,597.0,115.0,1959,-37.93574,145.06169,Southern Metropolitan,10969,0
Bentleigh East,9 Vine Ct,4,h,1675000.0,S,Jellis,2017-09-23,13.8,3165,4,2,2,400.0,294.0,1930,-37.91608,145.05715,Southern Metropolitan,10969,0
Berwick,13 Ridge Rd,3,h,835000.0,SP,Barry,2017-09-23,35.2,3806,3,2,2,957.0,190.44897959183675,1980,-38.03383,145.36314,Eastern Victoria,17093,1
Black Rock,3/3 First St,3,u,945000.0,S,Ray,2017-09-23,17.3,3193,3,2,2,749.0,165.9938775510204,1980,-37.97676,145.01851000000005,Southern Metropolitan,2866,1
Blackburn,3/33 Glen Ebor Av,3,h,786000.0,S,Ray,2017-09-23,13.4,3130,3,1,2,1271.0,186.32142857142858,1995,-37.82151,145.16138999999995,Eastern Metropolitan,5713,1
Blackburn North,31 Primula St,5,h,1555000.0,S,Buxton,2017-09-23,13.4,3130,5,2,2,602.0,188.85326530612247,1960,-37.80425,145.14477,Eastern Metropolitan,2867,1
Blackburn North,101 Shafer Rd,4,h,1475000.0,PI,Fletchers,2017-09-23,13.4,3130,4,2,2,582.0,240.0,2011,-37.80505,145.14919,Eastern Metropolitan,2867,0
Blackburn South,144 Middleborough Rd,4,h,1229000.0,S,McGrath,2017-09-23,13.4,3130,4,2,2,727.0,115.0,1960,-37.84378,145.13407,Eastern Metropolitan,4387,0
Bonbeach,37 Mernda Av,3,h,965000.0,SP,hockingstuart,2017-09-23,27.0,3196,3,2,2,572.0,127.0,1950,-38.06866,145.12677,South-Eastern Metropolitan,2887,0
Box Hill,2/8 Simpsons Rd,2,u,653000.0,S,Philip,2017-09-23,10.9,3128,2,1,1,84.0,77.0,1970,-37.8179,145.1341,Eastern Metropolitan,4605,0
Brighton East,86 Glencairn Av,5,h,2750000.0,S,Buxton,2017-09-23,10.3,3187,5,3,3,626.0,189.9469387755102,1960,-37.92427,145.02003,Southern Metropolitan,6938,1
Broadmeadows,12 Merricks St,3,h,575500.0,S,Barry,2017-09-23,14.0,3047,3,1,3,580.0,132.2061224489796,1965,-37.6798,144.90936000000005,Northern Metropolitan,4294,1
Brooklyn,1 Brack Av,3,h,901000.0,SP,hockingstuart,2017-09-23,6.4,3012,3,2,3,738.0,204.9373469387755,2001,-37.8227,144.84094,Western Metropolitan,962,1
Brunswick,281 Albion St,3,h,1150000.0,S,hockingstuart,2017-09-23,5.2,3056,3,1,1,360.0,153.68367346938774,1900,-37.75992,144.95664,Northern Metropolitan,11918,1
Brunswick,232 Brunswick Rd,3,h,1280000.0,SP,Chambers,2017-09-23,5.2,3056,3,1,2,212.0,126.3061224489796,2005,-37.77695,144.95785,Northern Metropolitan,11918,1
Brunswick,146 Donald St,3,h,1325000.0,S,Jellis,2017-09-23,5.2,3056,3,1,1,331.0,120.0,1920,-37.75877,144.97316,Northern Metropolitan,11918,0
Brunswick,15 Eveline St,4,h,1630000.0,VB,Nelson,2017-09-23,5.2,3056,4,2,1,278.0,174.0,1880,-37.77081,144.96318,Northern Metropolitan,11918,0
Brunswick,43 Mitchell St,4,h,1275000.0,PI,Jellis,2017-09-23,5.2,3056,4,1,2,518.0,171.0924489795918,1965,-37.75883,144.96749,Northern Metropolitan,11918,1
Brunswick,22 Stanley St,4,h,1770000.0,S,Nelson,2017-09-23,5.2,3056,4,2,3,461.0,187.0,1930,-37.76296,144.97239,Northern Metropolitan,11918,0
Brunswick East,20 Glenmorgan St,2,h,1065000.0,S,Nelson,2017-09-23,4.0,3057,2,1,1,186.0,117.78775510204082,1980,-37.76321,144.97836999999996,Northern Metropolitan,5533,1
Brunswick East,2/162 Lygon St,2,u,522000.0,SP,Jellis,2017-09-23,4.0,3057,2,1,1,186.0,113.58367346938776,2015,-37.77315,144.97161,Northern Metropolitan,5533,1
Brunswick West,30 Cornwall St,3,h,1000000.0,SP,Woodards,2017-09-23,5.2,3055,3,1,2,399.0,105.0,1950,-37.75744,144.94945,Northern Metropolitan,7082,0
Brunswick West,3 Temple St,3,h,1080000.0,SP,Nelson,2017-09-23,5.2,3055,3,1,2,218.0,134.00224489795917,1910,-37.76563,144.94111,Northern Metropolitan,7082,1
Bulleen,12 Ralph St,4,h,1300000.0,PI,Luxton,2017-09-23,10.8,3105,4,2,3,650.0,120.0,1960,-37.77352,145.09843999999995,Eastern Metropolitan,4480,0
Bulleen,12 Rocklea Rd,3,h,1331000.0,S,Barry,2017-09-23,10.8,3105,3,2,2,697.0,158.0,1970,-37.76823,145.08103,Eastern Metropolitan,4480,0
Bundoora,219 Greenwood Dr,3,h,745000.0,S,Ray,2017-09-23,12.1,3083,3,1,2,586.0,133.4938775510204,1970,-37.70762,145.07179,Northern Metropolitan,10175,1
Burnside Heights,16 Stanthorp St,3,h,655000.0,S,YPA,2017-09-23,14.8,3023,3,2,2,419.0,147.45163265306124,2007,-37.73244,144.75669,Western Metropolitan,1686,1
Burwood East,3 Sugarloaf Cl,3,h,680000.0,VB,Noel,2017-09-23,14.7,3151,3,1,1,189.0,117.40816326530613,2011,-37.85777,145.14009,Eastern Metropolitan,4048,1
Camberwell,15 Tyne St,4,h,2850000.0,S,Jellis,2017-09-23,7.7,3124,4,2,8,905.0,177.3877551020408,1890,-37.84578,145.08436,Southern Metropolitan,8920,1
Camberwell,3 Wiringa Av,5,h,2800000.0,VB,Marshall,2017-09-23,7.7,3124,5,2,2,768.0,254.0,1990,-37.83825,145.08163000000005,Southern Metropolitan,8920,0
Carnegie,52 Tranmere Av,4,h,1966000.0,VB,Ray,2017-09-23,10.1,3163,4,2,2,627.0,181.0,1905,-37.89184,145.06056,Southern Metropolitan,7822,0
Caroline Springs,3 Salford La,3,h,646000.0,S,HAR,2017-09-23,14.8,3023,3,1,2,238.0,171.0,2004,-37.73917,144.72874,Western Metropolitan,7719,0
Cheltenham,5 Alice St,3,h,1100000.0,PI,O'Brien,2017-09-23,17.9,3192,3,2,2,603.0,154.05469387755102,1970,-37.97462,145.07906,Southern Metropolitan,9758,1
Cheltenham,139 Park Rd,3,h,1015000.0,S,Buxton,2017-09-23,17.9,3192,3,1,2,566.0,178.28571428571428,2006,-37.96488,145.05276,Southern Metropolitan,9758,1
Cheltenham,53 Primrose Av,3,t,795000.0,S,Buxton,2017-09-23,17.9,3192,3,2,2,138.0,137.0,2013,-37.95656,145.06926,Southern Metropolitan,9758,0
Cheltenham,72 Wilson St,3,h,1160000.0,S,O'Brien,2017-09-23,17.9,3192,3,2,2,534.0,134.0,1980,-37.9583,145.06041000000005,Southern Metropolitan,9758,0
Cheltenham,53 Wingrove St,4,h,1160000.0,S,O'Brien,2017-09-23,17.9,3192,4,2,2,585.0,158.0408163265306,2006,-37.95272,145.06573,Southern Metropolitan,9758,1
Clayton South,4 Wannan Ct,3,h,800000.0,S,C21,2017-09-23,17.5,3169,3,1,2,602.0,151.68448979591835,1970,-37.94146,145.11121,South-Eastern Metropolitan,4734,1
Coburg,13 Shackell St,4,h,1000000.0,S,Brad,2017-09-23,6.7,3058,4,2,1,343.0,153.28367346938774,1980,-37.74234000000001,144.95169,Northern Metropolitan,11204,1
Coburg,17 Sutherland St,3,h,960000.0,S,Nelson,2017-09-23,6.7,3058,3,1,3,491.0,150.43795918367346,2011,-37.73913,144.96086,Northern Metropolitan,11204,1
Craigieburn,5 Blackbird Tce,4,h,735000.0,S,Ray,2017-09-23,20.6,3064,4,2,2,771.0,255.0,2006,-37.57383,144.92424,Northern Metropolitan,15510,0
Craigieburn,111 Hanson Rd,4,h,600000.0,S,Ray,2017-09-23,20.6,3064,4,2,2,630.0,177.0,2003,-37.58905,144.93658,Northern Metropolitan,15510,0
Craigieburn,9 Huntingfield St,4,h,475000.0,SP,YPA,2017-09-23,20.6,3064,4,2,1,294.0,146.0,2011,-37.58364,144.90804,Northern Metropolitan,15510,0
Craigieburn,328 Waterview Bvd,3,h,552000.0,S,Barry,2017-09-23,20.6,3064,3,2,2,448.0,143.0,2010,-37.57869,144.91069,Northern Metropolitan,15510,0
Croydon,11 Aminga Ct,3,h,840500.0,S,Barry,2017-09-23,23.0,3136,3,1,2,850.0,185.75510204081633,1960,-37.78297,145.28774,Eastern Metropolitan,11925,1
Croydon,6 Webster Av,5,h,1180000.0,S,Barry,2017-09-23,23.0,3136,5,3,3,857.0,285.0,2012,-37.79773,145.26956,Eastern Metropolitan,11925,0
Deer Park,1 Christie St,3,h,632000.0,S,HAR,2017-09-23,14.8,3023,3,1,1,562.0,118.0,1960,-37.77224,144.77381,Western Metropolitan,6388,0
Delahey,4 Adina Pl,3,h,607500.0,S,One,2017-09-23,18.0,3037,3,2,2,528.0,142.0,2000,-37.71046,144.77043,Western Metropolitan,2898,0
Delahey,7 Shale Ct,3,h,563000.0,S,Purplebricks,2017-09-23,18.0,3037,3,2,2,469.0,147.72448979591837,2008,-37.72438,144.7655,Western Metropolitan,2898,1
Derrimut,1 Sinclair Grn,4,h,695000.0,S,Stockdale,2017-09-23,14.7,3030,4,2,2,516.0,182.27979591836734,1970,-37.78763,144.75963000000004,Western Metropolitan,2276,1
Diamond Creek,37 Brownlow Dr,4,h,990000.0,S,Morrison,2017-09-23,21.8,3089,4,3,2,1001.0,315.0,2012,-37.65972,145.159,Northern Victoria,4258,0
Doncaster,104 Ayr St,4,h,1260000.0,PI,Barry,2017-09-23,12.4,3108,4,3,3,730.0,385.9795918367347,1960,-37.77871,145.10356000000004,Eastern Metropolitan,9028,1
Doncaster East,21 Gaudion Rd,4,h,1310000.0,S,Barry,2017-09-23,14.3,3109,4,2,2,664.0,199.38367346938773,2012,-37.77472,145.15197,Eastern Metropolitan,10999,1
Doncaster East,8 Rowallan Ct,5,h,1890000.0,S,ASL,2017-09-23,14.3,3109,5,2,2,659.0,192.81632653061226,1975,-37.78628,145.1667,Eastern Metropolitan,10999,1
Donvale,128 Mitcham Rd,3,u,775000.0,S,Noel,2017-09-23,16.1,3111,3,2,1,294.0,107.0,1970,-37.79937,145.18164,Eastern Metropolitan,4790,0
Doreen,11 Rove La,2,h,365500.0,SP,The,2017-09-23,25.9,3754,2,1,2,184.0,119.60408163265306,1980,-37.60835,145.12073,Northern Victoria,7254,1
Edithvale,77 Fraser Av,3,h,837000.0,S,hockingstuart,2017-09-23,27.0,3196,3,1,1,441.0,147.565306122449,1993,-38.03804,145.11728,South-Eastern Metropolitan,2546,1
Edithvale,107 Kinross Av,3,h,950000.0,S,Hodges,2017-09-23,27.0,3196,3,1,2,560.0,146.0,1980,-38.03288,145.11678,South-Eastern Metropolitan,2546,0
Epping,7 Centurion Ct,3,h,646000.0,S,Love,2017-09-23,19.6,3076,3,2,2,716.0,114.0,1979,-37.64206,145.03703000000004,Northern Metropolitan,10926,0
Epping,376 Dalton Rd,3,h,625000.0,S,Barry,2017-09-23,19.6,3076,3,1,2,534.0,113.0,1990,-37.65843,145.03091,Northern Metropolitan,10926,0
Epping,2 Dransfield Wy,3,h,552500.0,S,hockingstuart,2017-09-23,19.6,3076,3,1,1,521.0,167.2657142857143,1980,-37.63854,145.05178999999995,Northern Metropolitan,10926,1
Essendon,66 Roberts St,3,h,1710000.0,S,Nelson,2017-09-23,7.5,3040,3,1,2,795.0,199.36673469387756,1995,-37.74903,144.89924,Western Metropolitan,9264,1
Fawkner,13 Lorne St,4,h,800000.0,S,Eview,2017-09-23,13.1,3060,4,3,2,308.0,203.0,2015,-37.7166,144.97665,Northern Metropolitan,5070,0
Ferntree Gully,14 Hancock Dr,3,h,791100.0,S,Ray,2017-09-23,24.8,3156,3,2,2,640.0,172.7995918367347,1980,-37.89335,145.27924,Eastern Metropolitan,10788,1
Ferntree Gully,27 Malua Rd,2,h,775000.0,S,Noel,2017-09-23,24.8,3156,2,1,1,733.0,110.0,1950,-37.87101,145.26641999999995,Eastern Metropolitan,10788,0
