Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname,Propertycount,BuildingArea_missing,time,time_cont,time_cos,time_sq
Balwyn North,3/52 Maud St,2,u,735000.0,S,Christopher,2016-04-23,9.2,3104,2,1,1,1075.0,180.97368421052633,1970,-37.7953,145.0712,Southern Metropolitan,7809,1,736578,0.505531914893617,-0.9993959999183962,0.25556251697600724
Elwood,3/521 St Kilda St,2,u,715000.0,S,Chisholm,2017-07-29,7.2,3184,2,1,1,795.0,80.0,2005,-37.88351,144.99202,Southern Metropolitan,8989,0,737159,1.0,1.0,1.0
Brighton,5 Blairgowrie Ct,3,h,3025000.0,PI,Biggin,2017-04-22,11.2,3186,3,2,4,649.0,195.0,1967,-37.9056,144.9893,Southern Metropolitan,10579,0,736913,0.7906382978723404,0.25257242193692536,0.6251089180624717
Reservoir,5/2 Griffiths St,2,u,420000.0,S,Harcourts,2016-12-10,11.2,3073,2,1,0,207.0,116.42105263157895,2014,-37.7145,144.9962,Northern Metropolitan,21650,1,736284,0.2553191489361702,-0.0334149770076743,0.06518786781349026
Moorabbin,16 Matilda Rd,4,h,947500.0,S,McGrath,2016-12-03,14.6,3189,4,2,2,609.0,16.0,1997,-37.9416,145.058,Southern Metropolitan,2555,0,736074,0.07659574468085106,0.8864099433524301,0.0058669081032141236
Essendon North,25 Prince St,3,u,1170000.0,S,Brad,2017-09-16,8.2,3041,3,2,1,292.0,154.21052631578948,2009,-37.73727,144.8986,Western Metropolitan,1308,1,736793,0.6885106382978723,-0.37680909574734694,0.47404689904934355
Greenvale,65 Clare Bvd,4,h,730000.0,S,YPA,2017-05-27,20.4,3059,4,2,1,633.0,270.0,2004,-37.63958,144.90267,Northern Metropolitan,4864,0,737075,0.9285106382978724,0.9008030774472426,0.8621320054323224
Preston,7 Leicester St,3,h,1121000.0,S,Barry,2017-04-08,8.8,3072,3,2,3,604.0,123.0,1925,-37.7438,144.9971,Northern Metropolitan,14577,0,736493,0.43319148936170215,-0.9131825981836027,0.1876548664554097
Hawthorn,5/29 Elphin Gr,2,u,612500.0,S,Marshall,2017-02-25,4.6,3122,2,1,1,859.0,71.0,1960,-37.8183,145.0423,Southern Metropolitan,11308,0,736979,0.8468085106382979,0.5714451753481167,0.7170846536894523
Yarraville,27 Regent St,3,h,1414000.0,S,Jas,2016-11-07,7.0,3013,3,2,2,230.0,151.8763157894737,1900,-37.8124,144.8875,Western Metropolitan,6543,1,736182,0.16851063829787233,0.4899328822003795,0.028395835219556357
Brighton East,1/373 South Rd,3,u,725000.0,S,Buxton,2017-04-08,10.7,3187,3,1,1,137.0,108.55947368421053,1900,-37.9319,145.0282,Southern Metropolitan,6938,1,736493,0.43319148936170215,-0.9131825981836027,0.1876548664554097
Hawthorn,5/70 Power St,2,u,690000.0,S,Jellis,2017-02-25,4.6,3122,2,1,1,82.0,81.21052631578948,1998,-37.81800000000001,145.0268,Southern Metropolitan,11308,1,736979,0.8468085106382979,0.5714451753481167,0.7170846536894523
Brunswick,7/200 Albion St,2,u,585000.0,PI,Jellis,2017-05-20,5.2,3056,2,1,1,430.0,258.0,2006,-37.7609,144.9623,Northern Metropolitan,11918,0,736865,0.7497872340425532,-0.0013368475395042162,0.5621808963331825
Kingsville,2/15 Edgar St,2,u,440000.0,S,hockingstuart,2016-10-15,7.8,3012,2,1,1,117.0,74.0,2008,-37.8083,144.8775,Western Metropolitan,1808,0,736410,0.3625531914893617,-0.6497021488412739,0.13144481665912178
Ringwood North,28 Through Rd,3,h,750000.0,S,Fletchers,2017-06-24,19.9,3134,3,1,1,446.0,114.0,1955,-37.7987,145.23032,Eastern Metropolitan,3619,0,736997,0.8621276595744681,0.6476673151720171,0.74326410140335
Endeavour Hills,3 Dunster Ct,5,h,1015000.0,SP,Del,2017-07-29,28.5,3802,5,2,2,836.0,212.6315789473684,1992,-37.98873,145.27019,South-Eastern Metropolitan,8443,1,737159,1.0,1.0,1.0
Reservoir,13 Crispe St,4,h,1100000.0,S,Barry,2017-06-03,12.0,3073,4,2,2,665.0,218.94736842105263,1950,-37.72787,144.99423000000004,Northern Metropolitan,21650,1,736367,0.32595744680851063,-0.45934238352144185,0.10624825712992304
Armadale,44 Denbigh Rd,4,h,3625000.0,S,Jellis,2016-11-27,6.3,3143,4,1,2,709.0,251.0,1900,-37.8574,145.016,Southern Metropolitan,4836,0,736782,0.6791489361702128,-0.43061164574291494,0.46124327750113175
Carlton,12/209 Cardigan St,2,u,600000.0,VB,Nelson,2016-07-30,1.8,3053,2,1,1,69.78947368421052,69.78947368421052,1965,-37.8018,144.965,Northern Metropolitan,6786,1,736824,0.7148936170212766,-0.2187955187710754,0.5110728836577637
Reservoir,48 Crevelli St,3,h,526250.0,SP,Barry,2017-07-08,12.0,3073,3,1,1,308.0,123.63157894736842,1920,-37.72828,145.03033,Northern Metropolitan,21650,1,736529,0.46382978723404256,-0.9742864627848509,0.21513807152557718
Brunswick West,22 Henderson St,2,h,825000.0,PI,Nelson,2017-05-06,5.9,3055,2,1,0,207.0,77.0,1950,-37.7622,144.9406,Northern Metropolitan,7082,0,736445,0.3923404255319149,-0.7798031244015404,0.15393100950656405
Thornbury,152 Gooch St,3,h,1427000.0,S,Nelson,2016-11-19,6.5,3071,3,1,1,275.0,127.0,1920,-37.7592,145.0105,Northern Metropolitan,8870,0,736542,0.4748936170212766,-0.9875835554120111,0.22552394748755092
Moorabbin,38 Grandview Gr,2,h,950000.0,SP,Buxton,2016-06-04,14.6,3189,2,1,3,649.0,75.0,1950,-37.9424,145.0464,Southern Metropolitan,2555,0,736032,0.04085106382978723,0.9672394771248867,0.0016688094160253507
Middle Park,8/49 Patterson St,2,u,702000.0,SP,Marshall,2016-06-18,4.1,3206,2,1,1,69.78947368421052,69.78947368421052,1970,-37.8549,144.9662,Southern Metropolitan,2019,1,736452,0.3982978723404255,-0.8026846115991687,0.1586411951109099
Cheltenham,6 Tilley St,3,h,1145000.0,S,Buxton,2017-05-27,17.9,3192,3,1,2,584.0,112.0,1950,-37.96911,145.07271,Southern Metropolitan,9758,0,737075,0.9285106382978724,0.9008030774472426,0.8621320054323224
Pascoe Vale,54 Prospect St,4,h,1260000.0,S,Woodards,2017-06-17,8.5,3044,4,2,5,669.0,178.78947368421052,1950,-37.72775,144.93372,Northern Metropolitan,7485,1,736787,0.683404255319149,-0.4063295122520133,0.46704137618832053
Bentleigh East,1/51 Valkstone St,3,h,1189000.0,S,hockingstuart,2016-09-17,13.9,3165,4,2,2,337.0,135.0,2010,-37.9144,145.0582,Southern Metropolitan,10969,1,736458,0.4034042553191489,-0.8214034466813358,0.16273499320959708
Canterbury,47 Warburton Rd,3,h,1680000.0,S,Fletchers,2016-09-17,9.0,3126,3,2,1,325.0,197.0,1910,-37.826,145.0729,Southern Metropolitan,3265,0,736458,0.4034042553191489,-0.8214034466813358,0.16273499320959708
Bentleigh East,71 Deakin St,5,h,1550000.0,PI,hockingstuart,2016-11-27,13.9,3165,5,3,2,583.0,296.0,2007,-37.9143,145.0699,Southern Metropolitan,10969,0,736782,0.6791489361702128,-0.43061164574291494,0.46124327750113175
Brunswick East,18 Lowan St,4,h,1290000.0,S,Jellis,2017-03-11,4.5,3057,4,2,2,468.0,173.5,1960,-37.7724,144.9829,Northern Metropolitan,5533,1,736571,0.49957446808510636,-0.9999964256773123,0.24957464916251695
Hawthorn East,2/24 Selwood St,1,u,375000.0,S,Jellis,2017-05-20,7.5,3123,1,1,1,54.578947368421055,54.578947368421055,1960,-37.8362,145.0543,Southern Metropolitan,6482,1,736865,0.7497872340425532,-0.0013368475395042162,0.5621808963331825
Fitzroy North,264 Barkly St,3,h,1600000.0,S,Collins,2017-02-25,3.5,3068,3,1,0,370.0,154.21052631578948,1994,-37.7794,144.9892,Northern Metropolitan,6244,1,736979,0.8468085106382979,0.5714451753481167,0.7170846536894523
Hawthorn,3 Glen St,5,h,3500000.0,VB,Marshall,2016-09-17,4.6,3122,5,1,3,740.0,5.0,1997,-37.8298,145.0355,Southern Metropolitan,11308,0,736458,0.4034042553191489,-0.8214034466813358,0.16273499320959708
Niddrie,29 Jackson St,3,h,1155000.0,S,Barry,2016-11-27,11.2,3042,3,2,3,653.0,207.10526315789474,1990,-37.7396,144.8887,Western Metropolitan,2291,1,736782,0.6791489361702128,-0.43061164574291494,0.46124327750113175
Richmond,16/10 Elaine Ct,3,u,931000.0,S,Biggin,2017-03-18,2.6,3121,3,2,2,129.36157894736843,129.36157894736843,2000,-37.8128,145.0139,Northern Metropolitan,14949,1,736781,0.6782978723404255,-0.4354316867829626,0.46008800362154817
Glen Waverley,58 Cambridge Dr,4,h,1190000.0,S,Ray,2017-09-23,16.7,3150,4,2,2,653.0,261.5263157894737,1960,-37.89231,145.15141,Eastern Metropolitan,15321,1,737003,0.8672340425531915,0.671775606531289,0.7520948845631508
Toorak,3 Mell St,5,h,2170000.0,S,Matthew,2016-09-17,4.6,3142,3,1,0,333.0,146.52631578947367,1965,-37.8474,145.0063,Southern Metropolitan,7217,1,736458,0.4034042553191489,-0.8214034466813358,0.16273499320959708
Coburg,8/6 McKay St,2,u,434000.0,S,Nelson,2016-09-10,7.8,3058,2,1,1,80.0,80.0,1965,-37.7405,144.9644,Northern Metropolitan,11204,0,736248,0.2246808510638298,0.15841473287427668,0.05048148483476687
Sunshine West,7 Arnold St,4,h,780000.0,S,Sweeney,2017-06-24,10.5,3020,4,2,2,696.0,199.0,1999,-37.78647,144.81319,Western Metropolitan,6763,0,736997,0.8621276595744681,0.6476673151720171,0.74326410140335
Fawkner,6 Brockley Rd,2,h,575000.0,S,Stockdale,2016-06-27,12.4,3060,2,1,2,621.0,109.0,1960,-37.7164,144.9666,Northern Metropolitan,5070,0,736722,0.6280851063829788,-0.6932680292037041,0.39449090086011773
Reservoir,43 Gloucester St,3,h,890000.0,S,Barry,2016-09-10,11.2,3073,3,2,2,634.0,172.64736842105265,1940,-37.7199,144.9965,Northern Metropolitan,21650,1,736248,0.2246808510638298,0.15841473287427668,0.05048148483476687
Fawkner,1 Baird St,3,h,687000.0,S,Brad,2017-05-20,12.4,3060,3,2,1,577.0,146.14210526315787,1970,-37.7071,144.9706,Northern Metropolitan,5070,1,736865,0.7497872340425532,-0.0013368475395042162,0.5621808963331825
Maribyrnong,1 The Esplanade,5,h,1350000.0,S,Changing,2016-05-28,8.7,3032,5,3,5,670.0,242.78947368421052,1985,-37.7676,144.9009,Western Metropolitan,4918,1,736740,0.6434042553191489,-0.6207984922906896,0.41396903576278854
Malvern East,12 Gauntlet Rd,3,t,940000.0,PI,Barry,2016-10-08,11.2,3145,3,2,1,206.0,136.42105263157896,1960,-37.8826,145.0868,Southern Metropolitan,8801,1,736200,0.18382978723404256,0.4038850357274254,0.033793390674513354
Burwood,1/13 Johnston St,4,u,813000.0,S,Oriental,2017-05-20,11.7,3125,4,1,2,360.0,157.07894736842104,1990,-37.8499,145.1306,Southern Metropolitan,5678,1,736865,0.7497872340425532,-0.0013368475395042162,0.5621808963331825
Essendon,24 Fletcher St,4,h,2100000.0,VB,Nelson,2017-09-03,7.5,3040,4,2,3,920.0,256.0,1990,-37.7554,144.92351000000005,Western Metropolitan,9264,0,736403,0.3565957446808511,-0.6207984922906891,0.12716052512449075
Surrey Hills,40 Grovedale Rd,4,h,1751000.0,S,Jellis,2016-08-28,11.2,3127,3,1,3,627.0,147.3684210526316,2010,-37.8176,145.0941,Southern Metropolitan,5457,1,736776,0.6740425531914893,-0.4593423835214421,0.4543333635129017
Parkdale,29 Evan St,3,h,1250000.0,S,Obrien,2017-09-16,21.5,3195,3,1,2,802.0,178.6826315789474,1980,-37.98752,145.08358,South-Eastern Metropolitan,5087,1,736793,0.6885106382978723,-0.37680909574734694,0.47404689904934355
Lalor,1 Ashdown Ct,3,h,671000.0,SP,Ray,2017-08-26,16.3,3075,3,1,2,418.0,144.78947368421052,1960,-37.66349,145.03391000000005,Northern Metropolitan,8279,1,737081,0.9336170212765957,0.9142689994009664,0.8716407424173834
Bulleen,130 Manningham Rd,3,h,880000.0,PI,Barry,2016-06-04,11.8,3105,3,2,2,514.0,190.0,1960,-37.7683,145.0959,Eastern Metropolitan,4480,0,736032,0.04085106382978723,0.9672394771248867,0.0016688094160253507
Kew,83 Normanby Rd,4,h,2513000.0,S,Nelson,2016-09-17,5.6,3101,3,1,2,832.0,176.52631578947367,2006,-37.8036,145.0545,Southern Metropolitan,10331,1,736458,0.4034042553191489,-0.8214034466813358,0.16273499320959708
Bentleigh East,2/40 Francesco St,3,t,970000.0,S,Matthew,2017-03-18,13.9,3165,3,2,2,267.0,156.0,2000,-37.9176,145.0566,Southern Metropolitan,10969,0,736781,0.6782978723404255,-0.4354316867829626,0.46008800362154817
Keilor East,7 Neville St,4,h,970000.0,S,Nelson,2016-12-10,12.8,3033,4,2,4,659.0,173.10526315789474,1968,-37.7467,144.8683,Western Metropolitan,5629,1,736284,0.2553191489361702,-0.0334149770076743,0.06518786781349026
Avondale Heights,57 North Rd,3,h,740000.0,SP,Moonee,2016-08-28,10.5,3034,3,1,2,607.0,127.79157894736842,1920,-37.7546,144.857,Western Metropolitan,4502,1,736776,0.6740425531914893,-0.4593423835214421,0.4543333635129017
Ascot Vale,62 Mirams St,3,h,890000.0,SP,Brad,2016-07-16,5.9,3032,3,1,1,242.0,110.0,1920,-37.7765,144.9114,Western Metropolitan,6567,0,736404,0.3574468085106383,-0.6249817922263514,0.12776822091444093
Tullamarine,35 Finningley Dr,3,h,695000.0,S,YPA,2017-05-27,12.9,3043,3,1,2,676.0,121.0,1980,-37.69636,144.88265,Western Metropolitan,3296,0,737075,0.9285106382978724,0.9008030774472426,0.8621320054323224
Templestowe Lower,31 Sassafras Dr,4,h,1070000.0,PI,Jellis,2016-06-27,13.8,3107,4,2,2,637.0,194.06210526315792,1950,-37.7683,145.1188,Eastern Metropolitan,5420,1,736722,0.6280851063829788,-0.6932680292037041,0.39449090086011773
Bentleigh East,71 Victor Rd,4,h,1475000.0,S,hockingstuart,2017-03-18,13.9,3165,4,2,2,674.0,217.78947368421052,1965,-37.9272,145.0786,Southern Metropolitan,10969,1,736781,0.6782978723404255,-0.4354316867829626,0.46008800362154817
St Kilda,7/1 St Kilda Rd,3,u,616000.0,S,Pride,2016-06-04,6.1,3182,2,2,2,115.0,115.0,1995,-37.8573,144.9825,Southern Metropolitan,13240,0,736032,0.04085106382978723,0.9672394771248867,0.0016688094160253507
Doncaster East,11 Huntingfield Dr,4,h,1662000.0,S,Jellis,2017-06-03,14.3,3109,4,2,2,785.0,199.0,1980,-37.7738,145.16711999999995,Eastern Metropolitan,10999,0,736367,0.32595744680851063,-0.45934238352144185,0.10624825712992304
Campbellfield,33 Rainsford Tce,3,h,445000.0,S,Harcourts,2017-05-20,14.5,3061,3,1,2,534.0,123.6842105263158,1960,-37.6741,144.9698,Northern Metropolitan,1889,1,736865,0.7497872340425532,-0.0013368475395042162,0.5621808963331825
St Kilda,201/8 Blanche St,2,u,561000.0,S,hockingstuart,2016-05-14,6.1,3182,2,1,1,69.78947368421052,69.78947368421052,1971,-37.8653,144.9824,Southern Metropolitan,13240,1,736320,0.28595744680851065,-0.22401019408829695,0.0817716613852422
Keilor Park,44 Erebus St,4,t,746000.0,S,Barry,2016-05-22,14.5,3042,4,3,1,308.0,174.0,1970,-37.7231,144.8602,Western Metropolitan,1119,0,736560,0.4902127659574468,-0.9981097779620154,0.2403085559076505
Blackburn,3/33 Glen Ebor Av,3,h,786000.0,S,Ray,2017-09-23,13.4,3130,3,1,2,1271.0,247.35526315789474,2006,-37.82151,145.16138999999995,Eastern Metropolitan,5713,1,737003,0.8672340425531915,0.671775606531289,0.7520948845631508
St Albans,29 Lester Av,3,h,645000.0,S,Harcourts,2017-09-23,14.0,3021,3,1,1,690.0,150.18421052631578,1970,-37.74295,144.81009,Western Metropolitan,14042,1,737003,0.8672340425531915,0.671775606531289,0.7520948845631508
Reservoir,89 Darebin Bvd,4,h,767500.0,S,Barry,2016-09-17,11.2,3073,3,2,2,834.0,129.0,2017,-37.704,145.0299,Northern Metropolitan,21650,0,736458,0.4034042553191489,-0.8214034466813358,0.16273499320959708
Jacana,108 Sunset Bvd,3,h,425000.0,S,Barry,2016-04-16,14.5,3047,3,1,2,650.0,90.0,1975,-37.687,144.9084,Northern Metropolitan,851,0,736368,0.32680851063829786,-0.4640856639701093,0.10680380262562245
Toorak,1/53 Grange Rd,2,u,838000.0,S,hockingstuart,2016-11-07,4.6,3142,2,1,1,69.78947368421052,69.78947368421052,1972,-37.8366,145.0114,Southern Metropolitan,7217,1,736182,0.16851063829787233,0.4899328822003795,0.028395835219556357
Northcote,157 Bastings St,5,h,1750000.0,PI,Nelson,2017-05-13,5.5,3070,5,2,0,406.0,225.0,1900,-37.7751,145.0099,Northern Metropolitan,11364,0,736655,0.571063829787234,-0.9019608494836844,0.326113897691263
Reservoir,79 North Rd,4,h,900000.0,SP,RW,2017-09-03,12.0,3073,4,1,4,646.0,119.0,1950,-37.72328,145.01862,Northern Metropolitan,21650,0,736403,0.3565957446808511,-0.6207984922906891,0.12716052512449075
Hawthorn,23 Melville St,2,h,1155000.0,S,Jellis,2016-06-04,4.6,3122,2,1,2,235.0,134.42105263157896,1950,-37.8153,145.0231,Southern Metropolitan,11308,1,736032,0.04085106382978723,0.9672394771248867,0.0016688094160253507
Melton West,7 Haywood Gr,4,h,600000.0,S,hockingstuart,2017-08-12,31.7,3337,4,2,2,935.0,210.0,2005,-37.68503,144.54237,Northern Victoria,6065,0,736661,0.5761702127659575,-0.8876444302780825,0.3319721140787687
Fairfield,3/18 Gillies St,2,u,730000.0,S,Jellis,2017-02-11,5.8,3078,2,1,1,116.0,89.0,1985,-37.7818,145.0161,Northern Metropolitan,2970,1,736559,0.48936170212765956,-0.9977668786231532,0.2394748755092802
Keilor East,4 Limestone Av,3,h,1295000.0,S,Jellis,2017-08-19,11.7,3033,3,3,2,326.0,271.0,2012,-37.74009,144.87787,Western Metropolitan,5629,0,736871,0.7548936170212766,0.030742657968892046,0.5698643730194658
Greensborough,4 Alexandra St,5,h,1050000.0,VB,Morrison,2017-06-24,16.1,3088,5,3,3,616.0,233.1578947368421,1960,-37.70557,145.10859,Northern Metropolitan,8524,1,736997,0.8621276595744681,0.6476673151720171,0.74326410140335
St Albans,10 Leslie St,4,h,631000.0,S,Barry,2017-07-08,14.0,3021,4,1,3,559.0,158.0,1970,-37.73593,144.8101,Western Metropolitan,14042,0,736529,0.46382978723404256,-0.9742864627848509,0.21513807152557718
Albert Park,34 Richardson St,3,h,1801000.0,S,hockingstuart,2017-02-25,3.3,3206,3,1,1,202.0,128.47368421052633,2000,-37.8429,144.9493,Southern Metropolitan,3280,1,736979,0.8468085106382979,0.5714451753481167,0.7170846536894523
Preston,590 Murray Rd,3,h,1355000.0,S,Barry,2016-10-15,8.8,3072,3,1,2,916.0,159.52631578947367,1945,-37.7361,144.9883,Northern Metropolitan,14577,1,736410,0.3625531914893617,-0.6497021488412739,0.13144481665912178
Brighton East,109 Thomas St,5,h,1400000.0,VB,Buxton,2016-06-04,10.7,3187,4,3,4,824.0,235.0,1930,-37.9091,145.0245,Southern Metropolitan,6938,0,736032,0.04085106382978723,0.9672394771248867,0.0016688094160253507
St Kilda,6/285 Barkly St,1,u,450000.0,SP,Buxton,2016-06-18,6.1,3182,1,1,1,61.0,61.0,2009,-37.8731,144.9799,Southern Metropolitan,13240,0,736452,0.3982978723404255,-0.8026846115991687,0.1586411951109099
Ardeer,1 Chelsey St,3,h,627000.0,S,Barry,2017-07-29,12.8,3022,3,1,2,697.0,102.0,1960,-37.77713,144.79746,Western Metropolitan,1281,0,737159,1.0,1.0,1.0
Fitzroy North,371 Rae St,2,h,1270000.0,S,Nelson,2017-06-17,3.6,3068,2,1,0,183.0,105.94736842105263,1890,-37.78353,144.97991000000005,Northern Metropolitan,6244,1,736787,0.683404255319149,-0.4063295122520133,0.46704137618832053
Yarraville,39 Benbow St,3,h,1100000.0,PI,Sweeney,2017-08-12,6.3,3013,3,1,6,732.0,517.9473684210526,1910,-37.82252,144.87718,Western Metropolitan,6543,1,736661,0.5761702127659575,-0.8876444302780825,0.3319721140787687
Northcote,239 Victoria Rd,3,h,1000000.0,VB,Nelson,2016-09-24,5.5,3070,3,1,1,440.0,131.0,1930,-37.7663,145.0118,Northern Metropolitan,11364,0,736668,0.5821276595744681,-0.8697882538649374,0.3388726120416478
Camberwell,114 Through Rd,3,h,1930000.0,S,Nelson,2017-05-06,7.8,3124,3,1,2,643.0,116.0,1920,-37.8405,145.0924,Southern Metropolitan,8920,0,736445,0.3923404255319149,-0.7798031244015404,0.15393100950656405
Essendon,11/139 Napier St,2,u,410000.0,VB,McDonald,2017-06-24,7.5,3040,2,1,1,67.0,67.0,1965,-37.75122,144.91805,Western Metropolitan,9264,0,736997,0.8621276595744681,0.6476673151720171,0.74326410140335
Thornbury,296 Gooch St,2,h,740000.0,S,Harcourts,2016-05-14,6.5,3071,3,1,2,467.0,151.60526315789474,1975,-37.7606,145.0241,Northern Metropolitan,8870,1,736320,0.28595744680851065,-0.22401019408829695,0.0817716613852422
West Melbourne,44 Miller St,4,h,2100000.0,S,Brad,2016-05-28,1.9,3003,4,1,0,440.0,158.42105263157896,2012,-37.8056,144.9463,Northern Metropolitan,2230,1,736740,0.6434042553191489,-0.6207984922906896,0.41396903576278854
Melton South,6 Denny Pl,3,h,400000.0,SP,YPA,2017-07-22,29.8,3338,3,2,2,800.0,164.63000000000002,1980,-37.71691,144.57108,Western Victoria,4718,1,736949,0.8212765957446808,0.43302321402763627,0.6744952467179719
Brunswick,7 Garnet St,3,h,1053000.0,S,Ray,2016-06-27,5.2,3056,3,1,1,343.0,1041.0,1925,-37.7589,144.9529,Northern Metropolitan,11918,0,736722,0.6280851063829788,-0.6932680292037041,0.39449090086011773
Altona North,1/5 Little St,3,h,720000.0,VB,Greg,2016-08-06,11.1,3025,3,2,1,130.0,130.0,2012,-37.8379,144.8583,Western Metropolitan,5132,0,736116,0.1123404255319149,0.7610567432439833,0.012620371208691717
Essendon,1/18 Balmoral St,2,u,580000.0,S,Barry,2017-06-17,7.5,3040,2,1,1,921.0,84.0,1970,-37.74904,144.90668,Western Metropolitan,9264,0,736787,0.683404255319149,-0.4063295122520133,0.46704137618832053
Pascoe Vale,2/7 Hazel Gr,3,u,515000.0,SP,hockingstuart,2016-04-16,9.9,3044,3,1,2,101.42105263157895,101.42105263157895,1950,-37.7305,144.9397,Northern Metropolitan,7485,1,736368,0.32680851063829786,-0.4640856639701093,0.10680380262562245
Footscray,3/53 Whitehall St,2,u,420000.0,VB,Village,2016-06-12,6.4,3011,2,1,1,75.0,75.0,2010,-37.8042,144.9049,Western Metropolitan,7570,0,736272,0.2451063829787234,0.030742657968892292,0.06007713897691262
Broadmeadows,8 Katandra Cr,3,h,460000.0,S,YPA,2017-07-08,14.0,3047,3,1,1,629.0,170.29631578947368,1960,-37.67197,144.91896,Northern Metropolitan,4294,1,736529,0.46382978723404256,-0.9742864627848509,0.21513807152557718
Bentleigh,39 Luckins Rd,4,h,1300000.0,PI,Buxton,2016-11-07,13.0,3204,4,2,2,697.0,194.0,1940,-37.9318,145.0474,Southern Metropolitan,6795,0,736182,0.16851063829787233,0.4899328822003795,0.028395835219556357
Armadale,1/31 Mercer Rd,3,u,869000.0,S,Jellis,2016-05-28,6.3,3143,2,1,1,91.0,91.0,1940,-37.853,145.0264,Southern Metropolitan,4836,0,736740,0.6434042553191489,-0.6207984922906896,0.41396903576278854
Ashwood,1/7 Murra Ct,2,u,690000.0,S,Ray,2016-05-14,12.2,3147,2,1,1,216.0,90.0,2003,-37.8711,145.1017,Southern Metropolitan,2894,0,736320,0.28595744680851065,-0.22401019408829695,0.0817716613852422
Hughesdale,172 Poath Rd,4,h,1322000.0,S,Woodards,2016-08-28,13.0,3166,3,2,4,738.0,187.1263157894737,2000,-37.8996,145.076,Southern Metropolitan,3145,1,736776,0.6740425531914893,-0.4593423835214421,0.4543333635129017
